Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S01856,Female,25.0,Science,7.0,Offline,Yes,Very Satisfied,Yes,Yes,No,58.0
S01857,Other,20.0,Engineering,4.0,Offline,Yes,Very Satisfied,No,Yes,No,40.0
S01858,Male,21.0,Arts,9.0,Offline,Yes,Neutral,Yes,Yes,Yes,67.0
S01859,Male,18.0,Arts,9.0,Offline,Yes,Dissatisfied,No,Yes,No,71.0
S01860,Other,25.0,Commerce,12.0,Offline,Yes,Dissatisfied,No,,Yes,98.0
S01861,Other,20.0,Medicine,2.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S01862,Male,22.0,Commerce,6.0,Offline,Yes,Very Satisfied,No,No,Yes,50.0
S01863,Female,23.0,Science,3.0,Hybrid,Yes,Satisfied,Yes,No,Yes,40.0
S01864,Female,18.0,Arts,10.0,Hybrid,Yes,,Yes,Yes,Yes,77.0
S01865,Other,18.0,Commerce,10.0,Offline,Yes,Very Satisfied,Yes,No,Yes,83.0
S01866,Female,18.0,Arts,9.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,69.0
S01867,Male,20.0,Engineering,11.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes,83.0
S01868,Other,18.0,Commerce,6.0,Online,Yes,Dissatisfied,No,Yes,Yes,44.0
S01869,Male,21.0,Science,9.0,Hybrid,Yes,,No,No,No,72.0
S01870,Male,18.0,,7.0,Offline,Yes,Dissatisfied,No,No,Yes,60.0
S01871,Female,22.0,Arts,0.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,40.0
S01872,Other,,Law,1.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S01873,Other,25.0,Law,12.0,Online,Yes,Neutral,No,No,No,91.0
S01874,Female,19.0,Medicine,7.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,61.0
S01875,Male,22.0,Arts,6.0,Hybrid,Yes,Very Satisfied,No,No,Yes,43.0
S01876,Male,20.0,Engineering,9.0,Hybrid,Yes,Neutral,No,No,No,71.0
S01877,Male,18.0,Commerce,8.0,Hybrid,Yes,Very Satisfied,No,No,Yes,68.0
S01878,Male,18.0,Law,1.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S01879,Other,21.0,Engineering,7.0,Offline,Yes,Very Dissatisfied,Yes,No,No,59.0
S01880,Other,23.0,Arts,5.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,42.0
S01881,Female,18.0,Engineering,0.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S01882,,24.0,Arts,3.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S01883,Other,22.0,Medicine,1.0,Offline,Yes,Neutral,No,No,Yes,40.0
S01884,Other,,Commerce,6.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,45.0
S01885,Male,25.0,Engineering,8.0,Offline,Yes,Very Satisfied,Yes,No,Yes,69.0
S01886,Male,19.0,Commerce,5.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S01887,Female,18.0,Engineering,3.0,Offline,Yes,Neutral,Yes,Yes,Yes,40.0
S01888,Other,19.0,Arts,4.0,Offline,Yes,Very Dissatisfied,No,Yes,No,40.0
S01889,Female,18.0,Arts,10.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,79.0
S01890,Other,20.0,Engineering,0.0,Online,Yes,Neutral,Yes,No,No,40.0
S01891,Male,23.0,Medicine,12.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,97.0
S01892,Female,22.0,Arts,3.0,Hybrid,Yes,Neutral,No,Yes,Yes,40.0
S01893,Female,,Science,6.0,Hybrid,Yes,Neutral,No,No,,53.0
S01894,Other,20.0,Science,9.0,Hybrid,Yes,Very Satisfied,No,No,No,75.0
S01895,Male,19.0,Commerce,6.0,Online,Yes,Neutral,No,No,Yes,51.0
S01896,Female,18.0,Science,8.0,Online,Yes,Satisfied,Yes,Yes,Yes,60.0
S01897,Male,19.0,Science,5.0,Hybrid,Yes,Very Dissatisfied,No,No,Yes,44.0
S01898,Female,22.0,Medicine,3.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S01899,,24.0,Medicine,2.0,Offline,Yes,Dissatisfied,No,No,No,40.0
S01900,Other,25.0,Law,11.0,Offline,Yes,Satisfied,No,No,Yes,88.0
S01901,Female,20.0,Law,12.0,Online,Yes,Neutral,No,No,Yes,94.0
S01902,Female,19.0,Medicine,3.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S01903,Male,19.0,Law,7.0,Hybrid,Yes,Dissatisfied,No,No,Yes,61.0
S01904,,22.0,Medicine,11.0,Offline,Yes,Dissatisfied,No,No,No,89.0
S01905,Female,24.0,Law,4.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S01906,Other,18.0,Arts,12.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,100.0
S01907,Male,24.0,Medicine,10.0,Hybrid,Yes,,No,No,No,84.0
S01908,Male,19.0,,0.0,Offline,Yes,Dissatisfied,Yes,Yes,No,40.0
S01909,Male,22.0,Commerce,4.0,,Yes,Satisfied,No,Yes,No,40.0
S01910,,18.0,Medicine,7.0,Online,Yes,Very Dissatisfied,No,No,No,56.0
S01911,Female,24.0,Science,10.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,75.0
S01912,Female,25.0,Commerce,11.0,Online,Yes,Very Satisfied,No,Yes,Yes,88.0
S01913,Female,24.0,Science,6.0,Offline,Yes,Satisfied,Yes,Yes,Yes,44.0
S01914,Other,25.0,,1.0,Hybrid,Yes,Satisfied,No,Yes,Yes,40.0
S01915,Other,24.0,Engineering,12.0,Offline,Yes,Neutral,No,,No,99.0
S01916,Female,23.0,Engineering,2.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S01917,Other,18.0,Medicine,10.0,Online,Yes,,No,No,Yes,83.0
S01918,Male,24.0,Commerce,8.0,Offline,Yes,Satisfied,Yes,Yes,Yes,68.0
S01919,Male,23.0,Arts,6.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,50.0
S01920,Male,,Science,2.0,Hybrid,Yes,Satisfied,No,Yes,No,40.0
S01921,Female,22.0,Commerce,4.0,Online,Yes,Satisfied,Yes,No,No,40.0
S01922,Male,24.0,Medicine,2.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S01923,Other,25.0,Science,9.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,72.0
S01924,Female,18.0,Law,3.0,Hybrid,No,Very Dissatisfied,No,Yes,,40.0
S01925,Other,25.0,Medicine,11.0,Online,Yes,Dissatisfied,No,No,No,85.0
S01926,Male,23.0,Commerce,7.0,Offline,,Very Dissatisfied,Yes,No,Yes,60.0
S01927,Male,23.0,Arts,2.0,Online,Yes,Neutral,No,Yes,No,40.0
S01928,Male,,Law,2.0,Hybrid,Yes,Neutral,No,Yes,Yes,40.0
S01929,Female,25.0,Medicine,10.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,84.0
S01930,Other,21.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,80.0
S01931,Female,22.0,Engineering,7.0,,Yes,Very Dissatisfied,Yes,No,No,61.0
S01932,Female,,Commerce,9.0,,Yes,Neutral,Yes,Yes,Yes,76.0
S01933,Male,21.0,Engineering,12.0,Hybrid,Yes,Very Satisfied,No,No,Yes,92.0
S01934,Female,18.0,,9.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,73.0
S01935,Female,22.0,Medicine,6.0,,Yes,Neutral,Yes,Yes,Yes,49.0
S01936,Male,25.0,Commerce,6.0,Online,Yes,Neutral,No,No,No,53.0
S01937,Female,20.0,Commerce,9.0,Offline,,Dissatisfied,No,No,,70.0
S01938,Male,18.0,Engineering,1.0,Online,Yes,,Yes,No,Yes,40.0
S01939,Male,22.0,Science,11.0,Offline,Yes,Very Satisfied,Yes,Yes,No,83.0
S01940,Male,25.0,Law,6.0,,Yes,Dissatisfied,Yes,Yes,No,44.0
S01941,Male,25.0,Arts,9.0,Offline,Yes,Neutral,Yes,No,Yes,75.0
S01942,Female,22.0,Commerce,6.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,52.0
S01943,Male,21.0,Law,9.0,Offline,Yes,Dissatisfied,No,,No,74.0
S01944,Male,18.0,Law,2.0,Online,Yes,,Yes,Yes,No,40.0
S01945,Female,20.0,Science,6.0,Offline,Yes,Very Satisfied,No,Yes,No,51.0
S01946,Female,20.0,Law,12.0,Online,Yes,Neutral,No,No,,97.0
S01947,Other,18.0,Commerce,3.0,Hybrid,No,Satisfied,Yes,Yes,No,40.0
S01948,Female,18.0,Medicine,12.0,Online,Yes,Satisfied,Yes,Yes,No,100.0
S01949,,23.0,Medicine,7.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,52.0
S01950,Other,19.0,Law,7.0,Hybrid,Yes,Neutral,No,Yes,No,56.0
S01951,Female,25.0,Commerce,5.0,Online,Yes,Dissatisfied,,,Yes,40.0
S01952,Female,21.0,Commerce,12.0,,Yes,Neutral,Yes,Yes,Yes,100.0
S01953,Female,18.0,Engineering,11.0,Online,Yes,Very Satisfied,No,No,No,88.0
S01954,Female,18.0,Science,2.0,Offline,Yes,Very Satisfied,Yes,Yes,No,40.0
S01955,Other,19.0,Arts,5.0,Hybrid,Yes,Dissatisfied,No,No,Yes,42.0
S01956,Female,19.0,Engineering,5.0,,Yes,Neutral,Yes,,No,45.0
S01957,Female,22.0,Arts,2.0,Offline,Yes,,No,No,,40.0
S01958,Other,24.0,Commerce,10.0,Online,Yes,Dissatisfied,No,No,Yes,84.0
S01959,Male,20.0,Medicine,3.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S01960,Other,21.0,Engineering,1.0,,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S01961,Male,22.0,Law,0.0,Online,Yes,,Yes,,Yes,40.0
S01962,Other,18.0,Law,1.0,Offline,Yes,Very Satisfied,Yes,No,,40.0
S01963,Other,25.0,,6.0,Offline,,Very Dissatisfied,Yes,No,Yes,49.0
S01964,Female,19.0,Commerce,9.0,Offline,Yes,Very Dissatisfied,No,No,Yes,68.0
S01965,Male,23.0,Medicine,4.0,Hybrid,Yes,Very Dissatisfied,,,Yes,40.0
S01966,Female,20.0,Arts,8.0,Online,Yes,Satisfied,Yes,Yes,No,62.0
S01967,Male,22.0,Medicine,2.0,Offline,Yes,Very Satisfied,Yes,No,No,40.0
S01968,Other,23.0,Science,1.0,Hybrid,,Very Satisfied,No,Yes,No,40.0
S01969,Other,20.0,Medicine,3.0,Online,Yes,Neutral,Yes,No,No,40.0
S01970,Male,24.0,Law,1.0,,Yes,Very Satisfied,No,Yes,Yes,40.0
S01971,Female,24.0,Engineering,10.0,Offline,,Neutral,No,Yes,,78.0
S01972,Female,23.0,Engineering,6.0,Hybrid,Yes,Satisfied,Yes,Yes,No,44.0
S01973,Female,19.0,Engineering,9.0,Offline,Yes,Neutral,Yes,No,Yes,77.0
S01974,Female,22.0,Medicine,5.0,Offline,Yes,Very Dissatisfied,No,No,Yes,44.0
S01975,Other,22.0,Law,7.0,Hybrid,Yes,Neutral,,Yes,No,57.0
S01976,Other,24.0,Medicine,12.0,Offline,Yes,Neutral,No,Yes,No,96.0
S01977,Other,20.0,Commerce,4.0,Hybrid,Yes,Neutral,No,Yes,No,40.0
S01978,Other,23.0,Law,1.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S01979,Other,19.0,Law,12.0,Offline,Yes,Dissatisfied,Yes,Yes,No,100.0
S01980,Female,18.0,Medicine,3.0,Offline,Yes,Dissatisfied,No,No,No,40.0
S01981,Female,22.0,Medicine,0.0,Online,Yes,Dissatisfied,,No,Yes,40.0
S01982,Female,25.0,Engineering,1.0,Online,Yes,Very Satisfied,No,No,No,40.0
S01983,Female,18.0,Law,3.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S01984,Other,19.0,Engineering,5.0,,Yes,Dissatisfied,No,No,Yes,40.0
S01985,Other,24.0,Commerce,3.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S01986,Other,25.0,Science,3.0,Online,Yes,Satisfied,Yes,Yes,No,40.0
S01987,Male,22.0,Engineering,10.0,Offline,Yes,Satisfied,No,Yes,Yes,78.0
S01988,Female,,Medicine,9.0,Offline,Yes,Very Dissatisfied,Yes,No,No,73.0
S01989,Female,23.0,Arts,9.0,Online,Yes,Neutral,No,No,No,71.0
S01990,Other,25.0,Science,1.0,Offline,Yes,Neutral,,No,Yes,40.0
S01991,Female,18.0,Commerce,6.0,Offline,Yes,Satisfied,Yes,Yes,Yes,46.0
S01992,Female,24.0,Medicine,11.0,Offline,,Satisfied,Yes,No,No,88.0
S01993,Other,23.0,Science,9.0,,Yes,Very Dissatisfied,Yes,No,Yes,70.0
S01994,Male,21.0,Medicine,7.0,Hybrid,Yes,,No,Yes,Yes,52.0
S01995,Male,18.0,Engineering,7.0,Offline,Yes,Very Satisfied,Yes,Yes,No,51.0
S01996,Male,18.0,Medicine,4.0,Offline,Yes,Neutral,No,No,Yes,40.0
S01997,Other,21.0,Commerce,2.0,Hybrid,Yes,Very Satisfied,Yes,No,No,40.0
S01998,,19.0,Arts,5.0,Offline,Yes,Dissatisfied,,No,No,40.0
S01999,Other,25.0,Engineering,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,63.0
S02000,Other,25.0,Engineering,7.0,Hybrid,Yes,Neutral,No,Yes,Yes,61.0
S02001,Female,19.0,,6.0,Online,Yes,Neutral,,No,Yes,50.0
S02002,Male,22.0,Commerce,10.0,Online,Yes,Very Satisfied,Yes,No,No,81.0
S02003,Male,20.0,Science,7.0,Offline,Yes,,Yes,Yes,Yes,58.0
S02004,Other,23.0,Arts,3.0,Offline,Yes,Satisfied,No,No,No,40.0
S02005,Male,20.0,Medicine,5.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S02006,Other,22.0,Science,4.0,Hybrid,Yes,Satisfied,Yes,Yes,No,40.0
S02007,Other,25.0,Medicine,11.0,Offline,Yes,Dissatisfied,No,Yes,No,84.0
S02008,Female,20.0,Medicine,1.0,Offline,Yes,Neutral,Yes,Yes,Yes,40.0
S02009,Female,18.0,Medicine,7.0,Online,Yes,Satisfied,Yes,Yes,No,51.0
S02010,Female,18.0,Science,2.0,Online,Yes,Very Dissatisfied,No,No,No,40.0
S02011,Other,21.0,Engineering,4.0,Online,Yes,Dissatisfied,Yes,No,No,40.0
S02012,Female,21.0,Commerce,7.0,Online,Yes,Very Satisfied,No,No,,53.0
S02013,Male,22.0,Engineering,10.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,77.0
S02014,Male,22.0,Arts,8.0,Online,Yes,Dissatisfied,No,No,Yes,69.0
S02015,Other,24.0,Science,12.0,Online,Yes,Very Dissatisfied,Yes,No,,95.0
S02016,Other,22.0,Arts,8.0,Offline,Yes,Very Satisfied,No,Yes,,59.0
S02017,Female,18.0,Commerce,4.0,Online,Yes,Neutral,No,Yes,Yes,40.0
S02018,Other,20.0,Commerce,1.0,Offline,Yes,Neutral,Yes,No,Yes,40.0
S02019,Other,23.0,Law,6.0,Offline,No,Very Dissatisfied,Yes,Yes,No,49.0
S02020,Male,24.0,Arts,10.0,Online,Yes,Very Dissatisfied,,Yes,No,84.0
S02021,Male,24.0,Engineering,10.0,Online,Yes,Neutral,No,No,Yes,85.0
S02022,Female,25.0,Arts,6.0,Offline,Yes,Very Dissatisfied,No,No,No,45.0
S02023,Other,24.0,Science,11.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,86.0
S02024,Other,22.0,Commerce,12.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,100.0
S02025,Male,22.0,Commerce,7.0,Hybrid,Yes,Neutral,No,Yes,Yes,61.0
S02026,Other,18.0,,7.0,Hybrid,Yes,Satisfied,No,Yes,No,60.0
S02027,Male,23.0,Arts,4.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S02028,Female,18.0,Medicine,6.0,Online,Yes,Very Satisfied,No,Yes,No,52.0
S02029,Male,23.0,,12.0,Online,No,Dissatisfied,Yes,Yes,Yes,100.0
S02030,Other,18.0,Medicine,10.0,Online,Yes,Dissatisfied,,No,Yes,77.0
S02031,Female,20.0,Science,12.0,Offline,Yes,Dissatisfied,No,,No,91.0
S02032,Male,25.0,Science,3.0,Hybrid,Yes,Very Satisfied,No,Yes,No,40.0
S02033,Male,22.0,Engineering,3.0,Offline,No,Very Satisfied,No,No,No,40.0
S02034,Female,19.0,Arts,10.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,84.0
S02035,Female,19.0,Engineering,6.0,Offline,Yes,Dissatisfied,Yes,No,,44.0
S02036,Male,25.0,Law,7.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,51.0
S02037,Other,22.0,Science,2.0,Online,Yes,,No,No,Yes,40.0
S02038,Male,24.0,Commerce,6.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,49.0
S02039,Female,,Medicine,4.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S02040,Male,22.0,Law,1.0,Hybrid,Yes,Very Dissatisfied,No,,No,40.0
S02041,Female,25.0,Commerce,5.0,Offline,Yes,,Yes,Yes,No,45.0
S02042,Female,22.0,Law,5.0,,Yes,Very Dissatisfied,No,No,Yes,43.0
S02043,Other,24.0,,7.0,Offline,No,Very Dissatisfied,No,No,Yes,56.0
S02044,Female,23.0,Engineering,7.0,Offline,Yes,Neutral,Yes,No,Yes,52.0
S02045,Female,25.0,Medicine,0.0,Online,Yes,Dissatisfied,No,Yes,Yes,40.0
S02046,Other,20.0,Science,4.0,Hybrid,Yes,Neutral,Yes,No,Yes,40.0
S02047,Female,19.0,Medicine,1.0,Offline,Yes,Satisfied,Yes,Yes,No,40.0
S02048,Other,25.0,Commerce,9.0,,Yes,Very Satisfied,Yes,No,,70.0
S02049,Other,21.0,Law,11.0,Online,Yes,Satisfied,Yes,Yes,Yes,87.0
S02050,Female,19.0,Medicine,4.0,Online,Yes,Very Dissatisfied,No,No,No,40.0
S02051,Female,19.0,Arts,9.0,Hybrid,Yes,Neutral,No,Yes,No,70.0
S02052,Male,24.0,Arts,11.0,Offline,Yes,Dissatisfied,Yes,,Yes,90.0
S02053,Other,18.0,Science,8.0,Offline,Yes,,Yes,No,No,62.0
S02054,Male,22.0,,3.0,Offline,Yes,Satisfied,No,No,No,40.0
S02055,Female,22.0,Commerce,7.0,Hybrid,Yes,Satisfied,No,No,No,59.0
S02056,Male,22.0,Arts,0.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S02057,Other,18.0,Science,7.0,Offline,Yes,Very Satisfied,No,Yes,Yes,52.0
S02058,Male,24.0,Medicine,5.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,44.0
S02059,Other,25.0,Science,7.0,Online,Yes,Dissatisfied,No,No,Yes,61.0
S02060,Female,20.0,Commerce,5.0,Offline,Yes,Neutral,Yes,,No,41.0
S02061,Female,20.0,Arts,10.0,Hybrid,Yes,,No,No,No,83.0
S02062,Other,24.0,Arts,6.0,Hybrid,Yes,Dissatisfied,No,No,Yes,48.0
S02063,Female,21.0,Arts,11.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,85.0
S02064,Female,20.0,Engineering,10.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,81.0
S02065,Female,24.0,Arts,7.0,Hybrid,Yes,Neutral,Yes,,No,55.0
S02066,Female,25.0,Law,4.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S02067,Other,20.0,Engineering,11.0,Online,Yes,Very Dissatisfied,No,Yes,No,85.0
S02068,Male,22.0,Medicine,9.0,Offline,Yes,Very Dissatisfied,Yes,Yes,,71.0
S02069,Male,23.0,Engineering,4.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,40.0
S02070,Female,24.0,Engineering,11.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,85.0
S02071,Male,19.0,Engineering,6.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,48.0
S02072,Male,20.0,Science,5.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S02073,Female,20.0,Law,8.0,Online,Yes,Very Dissatisfied,No,No,Yes,59.0
S02074,Female,18.0,Commerce,6.0,Offline,Yes,Dissatisfied,Yes,No,No,52.0
S02075,Male,,Arts,2.0,,Yes,Very Satisfied,No,,No,40.0
S02076,Other,23.0,Engineering,10.0,Online,Yes,Dissatisfied,No,Yes,Yes,82.0
S02077,Female,25.0,Commerce,10.0,Hybrid,Yes,Very Satisfied,No,,No,75.0
S02078,,18.0,Science,11.0,Online,Yes,Satisfied,No,No,No,84.0
S02079,Male,22.0,Commerce,4.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S02080,Female,19.0,Engineering,8.0,Offline,No,Satisfied,No,No,Yes,60.0
S02081,Other,21.0,Medicine,10.0,Hybrid,Yes,Neutral,No,Yes,Yes,85.0
S02082,Female,18.0,,12.0,,Yes,Satisfied,Yes,Yes,Yes,99.0
S02083,Male,24.0,Commerce,9.0,Online,Yes,Dissatisfied,No,,Yes,76.0
S02084,Other,20.0,Engineering,1.0,Online,Yes,Dissatisfied,No,Yes,No,40.0
S02085,Male,20.0,Engineering,0.0,Hybrid,Yes,Neutral,Yes,No,No,40.0
S02086,Male,21.0,Arts,10.0,Offline,Yes,Neutral,No,Yes,Yes,78.0
S02087,Female,20.0,Medicine,7.0,Offline,Yes,Very Dissatisfied,Yes,Yes,,55.0
S02088,Other,24.0,Arts,7.0,,Yes,,No,No,No,54.0
S02089,Male,18.0,Medicine,1.0,Online,Yes,Neutral,No,No,No,40.0
S02090,Male,18.0,Law,12.0,Hybrid,No,Satisfied,Yes,Yes,Yes,92.0
S02091,Other,20.0,Arts,7.0,Online,Yes,Dissatisfied,No,No,No,61.0
S02092,Male,,Law,4.0,Online,Yes,Neutral,Yes,Yes,Yes,40.0
S02093,Male,22.0,Science,1.0,Offline,Yes,Very Dissatisfied,,No,Yes,40.0
S02094,Other,19.0,Science,6.0,Offline,Yes,Very Satisfied,Yes,No,No,43.0
S02095,Other,25.0,Medicine,6.0,Offline,,Dissatisfied,No,Yes,No,52.0
S02096,Other,21.0,Medicine,2.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S02097,Other,18.0,,0.0,Hybrid,Yes,Dissatisfied,No,Yes,No,40.0
S02098,Female,21.0,Science,10.0,Hybrid,Yes,Dissatisfied,No,Yes,No,77.0
S02099,Other,22.0,Commerce,3.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S02100,Female,18.0,,1.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S02101,Female,22.0,Commerce,3.0,Online,Yes,Very Dissatisfied,No,Yes,No,40.0
S02102,Female,22.0,Science,7.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,51.0
S02103,Male,23.0,Commerce,1.0,Online,Yes,Neutral,Yes,Yes,,40.0
S02104,Female,20.0,Law,0.0,Offline,Yes,Satisfied,No,Yes,Yes,40.0
S02105,Female,24.0,Engineering,10.0,Hybrid,Yes,Dissatisfied,No,No,No,83.0
S02106,,23.0,Medicine,2.0,Offline,Yes,Very Satisfied,No,No,No,40.0
S02107,Male,25.0,Arts,9.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,75.0
S02108,Male,21.0,Law,6.0,Hybrid,Yes,Dissatisfied,,Yes,No,47.0
S02109,Other,24.0,Commerce,12.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,99.0
S02110,Male,21.0,Engineering,11.0,Offline,Yes,Neutral,No,No,,92.0
S02111,Male,20.0,,5.0,Offline,Yes,Neutral,No,No,No,40.0
S02112,Female,24.0,Law,5.0,Online,,Neutral,No,No,No,43.0
S02113,Male,23.0,Arts,6.0,Online,Yes,Neutral,Yes,Yes,,49.0
S02114,Other,21.0,Medicine,7.0,Hybrid,Yes,,Yes,No,Yes,57.0
S02115,Male,23.0,Science,2.0,Hybrid,No,Very Dissatisfied,No,No,No,40.0
S02116,Other,20.0,Commerce,2.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S02117,Male,24.0,Law,9.0,Offline,Yes,Satisfied,No,No,Yes,75.0
S02118,Male,24.0,,12.0,Online,,Dissatisfied,Yes,Yes,No,100.0
S02119,Male,18.0,Engineering,7.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,59.0
S02120,Male,22.0,Engineering,11.0,Offline,Yes,Satisfied,No,Yes,No,88.0
S02121,Other,22.0,,12.0,Offline,Yes,Satisfied,No,Yes,Yes,97.0
S02122,Other,23.0,Arts,12.0,Hybrid,Yes,Very Satisfied,No,No,No,92.0
S02123,Female,24.0,Commerce,6.0,Offline,Yes,Satisfied,Yes,No,Yes,51.0
S02124,Other,21.0,Arts,9.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,67.0
S02125,Male,,Commerce,4.0,Hybrid,Yes,Neutral,Yes,Yes,Yes,40.0
S02126,Female,23.0,Law,3.0,Offline,Yes,Dissatisfied,,Yes,,40.0
S02127,Female,19.0,Arts,5.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,40.0
S02128,Female,25.0,Arts,8.0,Offline,Yes,Neutral,,Yes,No,63.0
S02129,Male,24.0,Arts,6.0,Online,Yes,Satisfied,No,No,Yes,44.0
S02130,Other,22.0,Science,7.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No,59.0
S02131,Male,24.0,Medicine,0.0,Offline,Yes,Satisfied,Yes,Yes,Yes,40.0
S02132,Female,,Commerce,11.0,Online,No,Very Satisfied,Yes,,Yes,86.0
S02133,Male,23.0,Commerce,5.0,Online,Yes,Satisfied,Yes,Yes,Yes,40.0
S02134,Male,19.0,Arts,1.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S02135,Other,19.0,Science,2.0,Offline,Yes,Satisfied,No,Yes,Yes,40.0
S02136,Other,22.0,Arts,5.0,Offline,Yes,Satisfied,Yes,No,No,44.0
S02137,Female,22.0,Commerce,1.0,Online,Yes,Satisfied,No,Yes,No,40.0
S02138,Male,22.0,Medicine,3.0,Online,Yes,Satisfied,No,Yes,Yes,40.0
S02139,Male,20.0,Medicine,5.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S02140,Other,19.0,Law,4.0,Online,Yes,Dissatisfied,Yes,No,Yes,40.0
S02141,Male,21.0,Science,5.0,Online,Yes,Neutral,No,Yes,No,40.0
S02142,Male,20.0,Medicine,5.0,Offline,Yes,Very Satisfied,Yes,,,42.0
S02143,Male,18.0,Science,7.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,56.0
S02144,Other,25.0,Arts,8.0,Hybrid,No,Very Dissatisfied,Yes,No,No,68.0
S02145,Female,25.0,Law,4.0,Hybrid,Yes,Very Satisfied,Yes,No,No,40.0
S02146,Female,23.0,Commerce,5.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S02147,Male,25.0,Medicine,5.0,Hybrid,Yes,Satisfied,No,Yes,No,44.0
S02148,,22.0,Medicine,5.0,Hybrid,Yes,Neutral,No,No,No,44.0
S02149,,19.0,Engineering,1.0,Hybrid,Yes,Neutral,No,No,Yes,40.0
S02150,Other,25.0,Commerce,3.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S02151,Female,23.0,Medicine,0.0,Online,Yes,Dissatisfied,No,Yes,Yes,40.0
S02152,Female,25.0,,11.0,Offline,Yes,Satisfied,Yes,Yes,No,89.0
